,#bit12,#bit11,#bit10,#bit9,#bit8,#bit7,#bit6,#bit5,#bit4,#bit3,#bit2,#bit1,Expected Time,k-opt
Expected Time General,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.718722030152165,All
1755,0,1,1,0,1,1,0,1,1,0,1,1,24.999999999999975,1
1754,0,1,1,0,1,1,0,1,1,0,1,0,27.399999999999974,1
1753,0,1,1,0,1,1,0,1,1,0,0,1,27.399999999999974,1
1752,0,1,1,0,1,1,0,1,1,0,0,0,28.499833817616732,7
1751,0,1,1,0,1,1,0,1,0,1,1,1,24.999999999999975,1
1750,0,1,1,0,1,1,0,1,0,1,1,0,27.399999999999974,1
1749,0,1,1,0,1,1,0,1,0,1,0,1,27.399999999999974,1
1748,0,1,1,0,1,1,0,1,0,1,0,0,28.500084454871036,7
1747,0,1,1,0,1,1,0,1,0,0,1,1,27.399999999999974,1
1746,0,1,1,0,1,1,0,1,0,0,1,0,28.50014818985931,7
1745,0,1,1,0,1,1,0,1,0,0,0,1,28.50014818985931,7
1744,0,1,1,0,1,1,0,1,0,0,0,0,28.03601801751657,10
1743,0,1,1,0,1,1,0,0,1,1,1,1,24.999999999999975,1
1742,0,1,1,0,1,1,0,0,1,1,1,0,27.399999999999974,1
1741,0,1,1,0,1,1,0,0,1,1,0,1,27.399999999999974,1
1740,0,1,1,0,1,1,0,0,1,1,0,0,28.50057711716701,7
1739,0,1,1,0,1,1,0,0,1,0,1,1,27.399999999999974,1
1738,0,1,1,0,1,1,0,0,1,0,1,0,28.500642532252442,7
1737,0,1,1,0,1,1,0,0,1,0,0,1,28.500642532252442,7
1736,0,1,1,0,1,1,0,0,1,0,0,0,28.036002279526453,10
1735,0,1,1,0,1,1,0,0,0,1,1,1,27.399999999999974,1
1734,0,1,1,0,1,1,0,0,0,1,1,0,28.500884337451502,7
1733,0,1,1,0,1,1,0,0,0,1,0,1,28.500884337451502,7
1732,0,1,1,0,1,1,0,0,0,1,0,0,28.036012611404374,10
1731,0,1,1,0,1,1,0,0,0,0,1,1,28.500988560223906,7
1730,0,1,1,0,1,1,0,0,0,0,1,0,28.036022146461214,10
1729,0,1,1,0,1,1,0,0,0,0,0,1,28.036022146461214,10
1728,0,1,1,0,1,1,0,0,0,0,0,0,25.999999999999975,12
1727,0,1,1,0,1,0,1,1,1,1,1,1,21.999999999999975,1
1726,0,1,1,0,1,0,1,1,1,1,1,0,24.999999999999975,1
1725,0,1,1,0,1,0,1,1,1,1,0,1,24.999999999999975,1
1724,0,1,1,0,1,0,1,1,1,1,0,0,27.399999999999974,1
1723,0,1,1,0,1,0,1,1,1,0,1,1,24.999999999999975,1
1722,0,1,1,0,1,0,1,1,1,0,1,0,27.399999999999974,1
1721,0,1,1,0,1,0,1,1,1,0,0,1,27.399999999999974,1
1720,0,1,1,0,1,0,1,1,1,0,0,0,28.498643051075256,7
1719,0,1,1,0,1,0,1,1,0,1,1,1,24.999999999999975,1
1718,0,1,1,0,1,0,1,1,0,1,1,0,27.399999999999974,1
1717,0,1,1,0,1,0,1,1,0,1,0,1,27.399999999999974,1
1716,0,1,1,0,1,0,1,1,0,1,0,0,28.49889704803733,7
1715,0,1,1,0,1,0,1,1,0,0,1,1,27.399999999999974,1
1714,0,1,1,0,1,0,1,1,0,0,1,0,28.498964078836277,7
1713,0,1,1,0,1,0,1,1,0,0,0,1,28.498964078836277,7
1712,0,1,1,0,1,0,1,1,0,0,0,0,28.037434998184832,10
1711,0,1,1,0,1,0,1,0,1,1,1,1,24.999999999999975,1
1710,0,1,1,0,1,0,1,0,1,1,1,0,27.399999999999974,1
1709,0,1,1,0,1,0,1,0,1,1,0,1,27.399999999999974,1
1708,0,1,1,0,1,0,1,0,1,1,0,0,28.499384121680553,7
1707,0,1,1,0,1,0,1,0,1,0,1,1,27.399999999999974,1
1706,0,1,1,0,1,0,1,0,1,0,1,0,28.499452832208775,7
1705,0,1,1,0,1,0,1,0,1,0,0,1,28.499452832208775,7
1704,0,1,1,0,1,0,1,0,1,0,0,0,28.037412262488324,10
1703,0,1,1,0,1,0,1,0,0,1,1,1,27.399999999999974,1
1702,0,1,1,0,1,0,1,0,0,1,1,0,28.499692003289955,7
1701,0,1,1,0,1,0,1,0,0,1,0,1,28.499692003289955,7
1700,0,1,1,0,1,0,1,0,0,1,0,0,28.037419614207828,10
1699,0,1,1,0,1,0,1,0,0,0,1,1,28.499799500822736,7
1698,0,1,1,0,1,0,1,0,0,0,1,0,28.037428401833623,10
1697,0,1,1,0,1,0,1,0,0,0,0,1,28.037428401833623,10
1696,0,1,1,0,1,0,1,0,0,0,0,0,25.999999999999975,12
1695,0,1,1,0,1,0,0,1,1,1,1,1,24.999999999999975,1
1694,0,1,1,0,1,0,0,1,1,1,1,0,27.399999999999974,1
1693,0,1,1,0,1,0,0,1,1,1,0,1,27.399999999999974,1
1692,0,1,1,0,1,0,0,1,1,1,0,0,28.499932970844966,7
1691,0,1,1,0,1,0,0,1,1,0,1,1,27.399999999999974,1
1690,0,1,1,0,1,0,0,1,1,0,1,0,28.500003536513166,7
1689,0,1,1,0,1,0,0,1,1,0,0,1,28.500003536513166,7
1688,0,1,1,0,1,0,0,1,1,0,0,0,28.037603707142445,10
1687,0,1,1,0,1,0,0,1,0,1,1,1,27.399999999999974,1
1686,0,1,1,0,1,0,0,1,0,1,1,0,28.500240853194196,7
1685,0,1,1,0,1,0,0,1,0,1,0,1,28.500240853194196,7
1684,0,1,1,0,1,0,0,1,0,1,0,0,28.037609427262808,10
1683,0,1,1,0,1,0,0,1,0,0,1,1,28.50035024684749,7
1682,0,1,1,0,1,0,0,1,0,0,1,0,28.037617783009036,10
1681,0,1,1,0,1,0,0,1,0,0,0,1,28.037617783009036,10
1680,0,1,1,0,1,0,0,1,0,0,0,0,25.999999999999975,12
1679,0,1,1,0,1,0,0,0,1,1,1,1,27.399999999999974,1
1678,0,1,1,0,1,0,0,0,1,1,1,0,28.50058899308841,7
1677,0,1,1,0,1,0,0,0,1,1,0,1,28.50058899308841,7
1676,0,1,1,0,1,0,0,0,1,1,0,0,28.03754660933768,10
1675,0,1,1,0,1,0,0,0,1,0,1,1,28.500700088680254,7
1674,0,1,1,0,1,0,0,0,1,0,1,0,28.037554564552526,10
1673,0,1,1,0,1,0,0,0,1,0,0,1,28.037554564552526,10
1672,0,1,1,0,1,0,0,0,1,0,0,0,25.999999999999975,12
1671,0,1,1,0,1,0,0,0,0,1,1,1,28.500839670470164,7
1670,0,1,1,0,1,0,0,0,0,1,1,0,28.03753743956637,10
1669,0,1,1,0,1,0,0,0,0,1,0,1,28.03753743956637,10
1668,0,1,1,0,1,0,0,0,0,1,0,0,25.999999999999975,12
1667,0,1,1,0,1,0,0,0,0,0,1,1,28.03753642528323,10
1666,0,1,1,0,1,0,0,0,0,0,1,0,25.999999999999975,12
1665,0,1,1,0,1,0,0,0,0,0,0,1,25.999999999999975,12
1664,0,1,1,0,1,0,0,0,0,0,0,0,22.999999999999975,12
1663,0,1,1,0,0,1,1,1,1,1,1,1,21.999999999999975,1
1662,0,1,1,0,0,1,1,1,1,1,1,0,24.999999999999975,1
1661,0,1,1,0,0,1,1,1,1,1,0,1,24.999999999999975,1
1660,0,1,1,0,0,1,1,1,1,1,0,0,27.399999999999974,1
1659,0,1,1,0,0,1,1,1,1,0,1,1,24.999999999999975,1
1658,0,1,1,0,0,1,1,1,1,0,1,0,27.399999999999974,1
1657,0,1,1,0,0,1,1,1,1,0,0,1,27.399999999999974,1
1656,0,1,1,0,0,1,1,1,1,0,0,0,28.491209703189284,7
1655,0,1,1,0,0,1,1,1,0,1,1,1,24.999999999999975,1
1654,0,1,1,0,0,1,1,1,0,1,1,0,27.399999999999974,1
1653,0,1,1,0,0,1,1,1,0,1,0,1,27.399999999999974,1
1652,0,1,1,0,0,1,1,1,0,1,0,0,28.49144824126525,7
1651,0,1,1,0,0,1,1,1,0,0,1,1,27.399999999999974,1
1650,0,1,1,0,0,1,1,1,0,0,1,0,28.49146504894236,7
1649,0,1,1,0,0,1,1,1,0,0,0,1,28.49146504894236,7
1648,0,1,1,0,0,1,1,1,0,0,0,0,28.044166399575754,10
1647,0,1,1,0,0,1,1,0,1,1,1,1,24.999999999999975,1
1646,0,1,1,0,0,1,1,0,1,1,1,0,27.399999999999974,1
1645,0,1,1,0,0,1,1,0,1,1,0,1,27.399999999999974,1
1644,0,1,1,0,0,1,1,0,1,1,0,0,28.49193614178437,7
1643,0,1,1,0,0,1,1,0,1,0,1,1,27.399999999999974,1
1642,0,1,1,0,0,1,1,0,1,0,1,0,28.491954635751046,7
1641,0,1,1,0,0,1,1,0,1,0,0,1,28.491954635751046,7
1640,0,1,1,0,0,1,1,0,1,0,0,0,28.04415702918491,10
1639,0,1,1,0,0,1,1,0,0,1,1,1,27.399999999999974,1
1638,0,1,1,0,0,1,1,0,0,1,1,0,28.49216773199476,7
1637,0,1,1,0,0,1,1,0,0,1,0,1,28.49216773199476,7
1636,0,1,1,0,0,1,1,0,0,1,0,0,28.044159500315708,10
1635,0,1,1,0,0,1,1,0,0,0,1,1,28.492224612489903,7
1634,0,1,1,0,0,1,1,0,0,0,1,0,28.044165870736393,10
1633,0,1,1,0,0,1,1,0,0,0,0,1,28.044165870736393,10
1632,0,1,1,0,0,1,1,0,0,0,0,0,25.999999999999975,12
1631,0,1,1,0,0,1,0,1,1,1,1,1,24.999999999999975,1
1630,0,1,1,0,0,1,0,1,1,1,1,0,27.399999999999974,1
1629,0,1,1,0,0,1,0,1,1,1,0,1,27.399999999999974,1
1628,0,1,1,0,0,1,0,1,1,1,0,0,28.49280190848071,7
1627,0,1,1,0,0,1,0,1,1,0,1,1,27.399999999999974,1
1626,0,1,1,0,0,1,0,1,1,0,1,0,28.49282228575572,7
1625,0,1,1,0,0,1,0,1,1,0,0,1,28.49282228575572,7
1624,0,1,1,0,0,1,0,1,1,0,0,0,28.044384256951425,10
1623,0,1,1,0,0,1,0,1,0,1,1,1,27.399999999999974,1
1622,0,1,1,0,0,1,0,1,0,1,1,0,28.49303249121429,7
1621,0,1,1,0,0,1,0,1,0,1,0,1,28.49303249121429,7
1620,0,1,1,0,0,1,0,1,0,1,0,0,28.044385125823187,10
1619,0,1,1,0,0,1,0,1,0,0,1,1,28.493091295488878,7
1618,0,1,1,0,0,1,0,1,0,0,1,0,28.044391042284754,10
1617,0,1,1,0,0,1,0,1,0,0,0,1,28.044391042284754,10
1616,0,1,1,0,0,1,0,1,0,0,0,0,25.999999999999975,12
1615,0,1,1,0,0,1,0,0,1,1,1,1,27.399999999999974,1
1614,0,1,1,0,0,1,0,0,1,1,1,0,28.49330895675011,7
1613,0,1,1,0,0,1,0,0,1,1,0,1,28.49330895675011,7
1612,0,1,1,0,0,1,0,0,1,1,0,0,28.04433984556218,10
1611,0,1,1,0,0,1,0,0,1,0,1,1,28.493369469247444,7
1610,0,1,1,0,0,1,0,0,1,0,1,0,28.044345352426376,10
1609,0,1,1,0,0,1,0,0,1,0,0,1,28.044345352426376,10
1608,0,1,1,0,0,1,0,0,1,0,0,0,25.999999999999975,12
1607,0,1,1,0,0,1,0,0,0,1,1,1,28.493472354534553,7
1606,0,1,1,0,0,1,0,0,0,1,1,0,28.04432369095343,10
1605,0,1,1,0,0,1,0,0,0,1,0,1,28.04432369095343,10
1604,0,1,1,0,0,1,0,0,0,1,0,0,25.999999999999975,12
1603,0,1,1,0,0,1,0,0,0,0,1,1,28.044320060429165,10
1602,0,1,1,0,0,1,0,0,0,0,1,0,25.999999999999975,12
1601,0,1,1,0,0,1,0,0,0,0,0,1,25.999999999999975,12
1600,0,1,1,0,0,1,0,0,0,0,0,0,22.999999999999975,12
1599,0,1,1,0,0,0,1,1,1,1,1,1,24.999999999999975,1
1598,0,1,1,0,0,0,1,1,1,1,1,0,27.399999999999974,1
1597,0,1,1,0,0,0,1,1,1,1,0,1,27.399999999999974,1
1596,0,1,1,0,0,0,1,1,1,1,0,0,28.493114402184947,7
1595,0,1,1,0,0,0,1,1,1,0,1,1,27.399999999999974,1
1594,0,1,1,0,0,0,1,1,1,0,1,0,28.493138213574564,7
1593,0,1,1,0,0,0,1,1,1,0,0,1,28.493138213574564,7
1592,0,1,1,0,0,0,1,1,1,0,0,0,28.047007796380523,10
1591,0,1,1,0,0,0,1,1,0,1,1,1,27.399999999999974,1
1590,0,1,1,0,0,0,1,1,0,1,1,0,28.493340982640415,7
1589,0,1,1,0,0,0,1,1,0,1,0,1,28.493340982640415,7
1588,0,1,1,0,0,0,1,1,0,1,0,0,28.04700582997307,10
1587,0,1,1,0,0,0,1,1,0,0,1,1,28.49340318227554,7
1586,0,1,1,0,0,0,1,1,0,0,1,0,28.04701091835585,10
1585,0,1,1,0,0,0,1,1,0,0,0,1,28.04701091835585,10
1584,0,1,1,0,0,0,1,1,0,0,0,0,25.999999999999975,12
1583,0,1,1,0,0,0,1,0,1,1,1,1,27.399999999999974,1
1582,0,1,1,0,0,0,1,0,1,1,1,0,28.493574668825644,7
1581,0,1,1,0,0,0,1,0,1,1,0,1,28.493574668825644,7
1580,0,1,1,0,0,0,1,0,1,1,0,0,28.046926882980447,10
1579,0,1,1,0,0,0,1,0,1,0,1,1,28.4936385754013,7
1578,0,1,1,0,0,0,1,0,1,0,1,0,28.04693155969384,10
1577,0,1,1,0,0,0,1,0,1,0,0,1,28.04693155969384,10
1576,0,1,1,0,0,0,1,0,1,0,0,0,25.999999999999975,12
1575,0,1,1,0,0,0,1,0,0,1,1,1,28.493728280439495,7
1574,0,1,1,0,0,0,1,0,0,1,1,0,28.04690734345785,10
1573,0,1,1,0,0,0,1,0,0,1,0,1,28.04690734345785,10
1572,0,1,1,0,0,0,1,0,0,1,0,0,25.999999999999975,12
1571,0,1,1,0,0,0,1,0,0,0,1,1,28.046902837182284,10
1570,0,1,1,0,0,0,1,0,0,0,1,0,25.999999999999975,12
1569,0,1,1,0,0,0,1,0,0,0,0,1,25.999999999999975,12
1568,0,1,1,0,0,0,1,0,0,0,0,0,22.999999999999975,12
1567,0,1,1,0,0,0,0,1,1,1,1,1,27.399999999999974,1
1566,0,1,1,0,0,0,0,1,1,1,1,0,28.49374965433687,7
1565,0,1,1,0,0,0,0,1,1,1,0,1,28.49374965433687,7
1564,0,1,1,0,0,0,0,1,1,1,0,0,28.047151054976,10
1563,0,1,1,0,0,0,0,1,1,0,1,1,28.49381547348748,7
1562,0,1,1,0,0,0,0,1,1,0,1,0,28.047155269492713,10
1561,0,1,1,0,0,0,0,1,1,0,0,1,28.047155269492713,10
1560,0,1,1,0,0,0,0,1,1,0,0,0,25.999999999999975,12
1559,0,1,1,0,0,0,0,1,0,1,1,1,28.493897944848282,7
1558,0,1,1,0,0,0,0,1,0,1,1,0,28.04712969356258,10
1557,0,1,1,0,0,0,0,1,0,1,0,1,28.04712969356258,10
1556,0,1,1,0,0,0,0,1,0,1,0,0,25.999999999999975,12
1555,0,1,1,0,0,0,0,1,0,0,1,1,28.047124722521296,10
1554,0,1,1,0,0,0,0,1,0,0,1,0,25.999999999999975,12
1553,0,1,1,0,0,0,0,1,0,0,0,1,25.999999999999975,12
1552,0,1,1,0,0,0,0,1,0,0,0,0,22.999999999999975,12
1551,0,1,1,0,0,0,0,0,1,1,1,1,28.483570977457177,5
1550,0,1,1,0,0,0,0,0,1,1,1,0,28.047018407611894,10
1549,0,1,1,0,0,0,0,0,1,1,0,1,28.047018407611894,10
1548,0,1,1,0,0,0,0,0,1,1,0,0,25.999999999999975,12
1547,0,1,1,0,0,0,0,0,1,0,1,1,28.047013023508946,10
1546,0,1,1,0,0,0,0,0,1,0,1,0,25.999999999999975,12
1545,0,1,1,0,0,0,0,0,1,0,0,1,25.999999999999975,12
1544,0,1,1,0,0,0,0,0,1,0,0,0,22.999999999999975,12
1543,0,1,1,0,0,0,0,0,0,1,1,1,28.046970395256245,10
1542,0,1,1,0,0,0,0,0,0,1,1,0,25.999999999999975,12
1541,0,1,1,0,0,0,0,0,0,1,0,1,25.999999999999975,12
1540,0,1,1,0,0,0,0,0,0,1,0,0,22.999999999999975,12
1539,0,1,1,0,0,0,0,0,0,0,1,1,25.999999999999975,12
1538,0,1,1,0,0,0,0,0,0,0,1,0,22.999999999999975,12
1537,0,1,1,0,0,0,0,0,0,0,0,1,22.999999999999975,12
1536,0,1,1,0,0,0,0,0,0,0,0,0,18.99999999999998,12
1535,0,1,0,1,1,1,1,1,1,1,1,1,17.99999999999998,1
1534,0,1,0,1,1,1,1,1,1,1,1,0,21.999999999999975,1
1533,0,1,0,1,1,1,1,1,1,1,0,1,21.999999999999975,1
1532,0,1,0,1,1,1,1,1,1,1,0,0,24.999999999999975,1
1531,0,1,0,1,1,1,1,1,1,0,1,1,21.999999999999975,1
1530,0,1,0,1,1,1,1,1,1,0,1,0,24.999999999999975,1
1529,0,1,0,1,1,1,1,1,1,0,0,1,24.999999999999975,1
1528,0,1,0,1,1,1,1,1,1,0,0,0,27.399999999999974,1
1527,0,1,0,1,1,1,1,1,0,1,1,1,21.999999999999975,1
1526,0,1,0,1,1,1,1,1,0,1,1,0,24.999999999999975,1
1525,0,1,0,1,1,1,1,1,0,1,0,1,24.999999999999975,1
1524,0,1,0,1,1,1,1,1,0,1,0,0,27.399999999999974,1
1523,0,1,0,1,1,1,1,1,0,0,1,1,24.999999999999975,1
1522,0,1,0,1,1,1,1,1,0,0,1,0,27.399999999999974,1
1521,0,1,0,1,1,1,1,1,0,0,0,1,27.399999999999974,1
1520,0,1,0,1,1,1,1,1,0,0,0,0,28.34703032452514,7
1519,0,1,0,1,1,1,1,0,1,1,1,1,21.999999999999975,1
1518,0,1,0,1,1,1,1,0,1,1,1,0,24.999999999999975,1
1517,0,1,0,1,1,1,1,0,1,1,0,1,24.999999999999975,1
1516,0,1,0,1,1,1,1,0,1,1,0,0,27.399999999999974,1
1515,0,1,0,1,1,1,1,0,1,0,1,1,24.999999999999975,1
1514,0,1,0,1,1,1,1,0,1,0,1,0,27.399999999999974,1
1513,0,1,0,1,1,1,1,0,1,0,0,1,27.399999999999974,1
1512,0,1,0,1,1,1,1,0,1,0,0,0,28.3474198013819,7
1511,0,1,0,1,1,1,1,0,0,1,1,1,24.999999999999975,1
1510,0,1,0,1,1,1,1,0,0,1,1,0,27.399999999999974,1
1509,0,1,0,1,1,1,1,0,0,1,0,1,27.399999999999974,1
1508,0,1,0,1,1,1,1,0,0,1,0,0,28.347631098156153,7
1507,0,1,0,1,1,1,1,0,0,0,1,1,27.399999999999974,1
1506,0,1,0,1,1,1,1,0,0,0,1,0,28.347684365915132,7
1505,0,1,0,1,1,1,1,0,0,0,0,1,28.347684365915132,7
1504,0,1,0,1,1,1,1,0,0,0,0,0,28.060447936268943,8
1503,0,1,0,1,1,1,0,1,1,1,1,1,21.999999999999975,1
1502,0,1,0,1,1,1,0,1,1,1,1,0,24.999999999999975,1
1501,0,1,0,1,1,1,0,1,1,1,0,1,24.999999999999975,1
1500,0,1,0,1,1,1,0,1,1,1,0,0,27.399999999999974,1
1499,0,1,0,1,1,1,0,1,1,0,1,1,24.999999999999975,1
1498,0,1,0,1,1,1,0,1,1,0,1,0,27.399999999999974,1
1497,0,1,0,1,1,1,0,1,1,0,0,1,27.399999999999974,1
1496,0,1,0,1,1,1,0,1,1,0,0,0,28.34814079848721,7
1495,0,1,0,1,1,1,0,1,0,1,1,1,24.999999999999975,1
1494,0,1,0,1,1,1,0,1,0,1,1,0,27.399999999999974,1
1493,0,1,0,1,1,1,0,1,0,1,0,1,27.399999999999974,1
1492,0,1,0,1,1,1,0,1,0,1,0,0,28.34835065983694,7
1491,0,1,0,1,1,1,0,1,0,0,1,1,27.399999999999974,1
1490,0,1,0,1,1,1,0,1,0,0,1,0,28.348400672917997,7
1489,0,1,0,1,1,1,0,1,0,0,0,1,28.348400672917997,7
1488,0,1,0,1,1,1,0,1,0,0,0,0,28.061110178071846,8
1487,0,1,0,1,1,1,0,0,1,1,1,1,24.999999999999975,1
1486,0,1,0,1,1,1,0,0,1,1,1,0,27.399999999999974,1
1485,0,1,0,1,1,1,0,0,1,1,0,1,27.399999999999974,1
1484,0,1,0,1,1,1,0,0,1,1,0,0,28.34875080932982,7
1483,0,1,0,1,1,1,0,0,1,0,1,1,27.399999999999974,1
1482,0,1,0,1,1,1,0,0,1,0,1,0,28.348797922831384,7
1481,0,1,0,1,1,1,0,0,1,0,0,1,28.348797922831384,7
1480,0,1,0,1,1,1,0,0,1,0,0,0,28.061466085496594,8
1479,0,1,0,1,1,1,0,0,0,1,1,1,27.399999999999974,1
1478,0,1,0,1,1,1,0,0,0,1,1,0,28.348980211708326,7
1477,0,1,0,1,1,1,0,0,0,1,0,1,28.348980211708326,7
1476,0,1,0,1,1,1,0,0,0,1,0,0,28.061669734326344,8
1475,0,1,0,1,1,1,0,0,0,0,1,1,28.34896268265535,7
1474,0,1,0,1,1,1,0,0,0,0,1,0,28.061753986877697,8
1473,0,1,0,1,1,1,0,0,0,0,0,1,28.061753986877697,8
1472,0,1,0,1,1,1,0,0,0,0,0,0,25.999999999999975,12
1471,0,1,0,1,1,0,1,1,1,1,1,1,21.999999999999975,1
1470,0,1,0,1,1,0,1,1,1,1,1,0,24.999999999999975,1
1469,0,1,0,1,1,0,1,1,1,1,0,1,24.999999999999975,1
1468,0,1,0,1,1,0,1,1,1,1,0,0,27.399999999999974,1
1467,0,1,0,1,1,0,1,1,1,0,1,1,24.999999999999975,1
1466,0,1,0,1,1,0,1,1,1,0,1,0,27.399999999999974,1
1465,0,1,0,1,1,0,1,1,1,0,0,1,27.399999999999974,1
1464,0,1,0,1,1,0,1,1,1,0,0,0,28.347716918252107,7
1463,0,1,0,1,1,0,1,1,0,1,1,1,24.999999999999975,1
1462,0,1,0,1,1,0,1,1,0,1,1,0,27.399999999999974,1
1461,0,1,0,1,1,0,1,1,0,1,0,1,27.399999999999974,1
1460,0,1,0,1,1,0,1,1,0,1,0,0,28.347924124365512,7
1459,0,1,0,1,1,0,1,1,0,0,1,1,27.399999999999974,1
1458,0,1,0,1,1,0,1,1,0,0,1,0,28.347968138609446,7
1457,0,1,0,1,1,0,1,1,0,0,0,1,28.347968138609446,7
1456,0,1,0,1,1,0,1,1,0,0,0,0,28.063557760269628,8
1455,0,1,0,1,1,0,1,0,1,1,1,1,24.999999999999975,1
1454,0,1,0,1,1,0,1,0,1,1,1,0,27.399999999999974,1
1453,0,1,0,1,1,0,1,0,1,1,0,1,27.399999999999974,1
1452,0,1,0,1,1,0,1,0,1,1,0,0,28.34832111166708,7
1451,0,1,0,1,1,0,1,0,1,0,1,1,27.399999999999974,1
1450,0,1,0,1,1,0,1,0,1,0,1,0,28.348362235113726,7
1449,0,1,0,1,1,0,1,0,1,0,0,1,28.348362235113726,7
1448,0,1,0,1,1,0,1,0,1,0,0,0,28.063935769588383,8
1447,0,1,0,1,1,0,1,0,0,1,1,1,27.399999999999974,1
1446,0,1,0,1,1,0,1,0,0,1,1,0,28.348536536775438,7
1445,0,1,0,1,1,0,1,0,0,1,0,1,28.348536536775438,7
1444,0,1,0,1,1,0,1,0,0,1,0,0,28.06415102411494,8
1443,0,1,0,1,1,0,1,0,0,0,1,1,28.348513205007247,7
1442,0,1,0,1,1,0,1,0,0,0,1,0,28.06423957595624,8
1441,0,1,0,1,1,0,1,0,0,0,0,1,28.06423957595624,8
1440,0,1,0,1,1,0,1,0,0,0,0,0,25.999999999999975,12
1439,0,1,0,1,1,0,0,1,1,1,1,1,24.999999999999975,1
1438,0,1,0,1,1,0,0,1,1,1,1,0,27.399999999999974,1
1437,0,1,0,1,1,0,0,1,1,1,0,1,27.399999999999974,1
1436,0,1,0,1,1,0,0,1,1,1,0,0,28.34910105205771,7
1435,0,1,0,1,1,0,0,1,1,0,1,1,27.399999999999974,1
1434,0,1,0,1,1,0,0,1,1,0,1,0,28.34913892916041,7
1433,0,1,0,1,1,0,0,1,1,0,0,1,28.34913892916041,7
1432,0,1,0,1,1,0,0,1,1,0,0,0,28.064942655886487,8
1431,0,1,0,1,1,0,0,1,0,1,1,1,27.399999999999974,1
1430,0,1,0,1,1,0,0,1,0,1,1,0,28.349307848293567,7
1429,0,1,0,1,1,0,0,1,0,1,0,1,28.349307848293567,7
1428,0,1,0,1,1,0,0,1,0,1,0,0,28.065165075008,8
1427,0,1,0,1,1,0,0,1,0,0,1,1,28.349281306844205,7
1426,0,1,0,1,1,0,0,1,0,0,1,0,28.065255999739794,8
1425,0,1,0,1,1,0,0,1,0,0,0,1,28.065255999739794,8
1424,0,1,0,1,1,0,0,1,0,0,0,0,25.999999999999975,12
1423,0,1,0,1,1,0,0,0,1,1,1,1,27.399999999999974,1
1422,0,1,0,1,1,0,0,0,1,1,1,0,28.34965229598121,7
1421,0,1,0,1,1,0,0,0,1,1,0,1,28.34965229598121,7
1420,0,1,0,1,1,0,0,0,1,1,0,0,28.065735219111286,8
1419,0,1,0,1,1,0,0,0,1,0,1,1,28.349622883603843,7
1418,0,1,0,1,1,0,0,0,1,0,1,0,28.06582824995457,8
1417,0,1,0,1,1,0,0,0,1,0,0,1,28.06582824995457,8
1416,0,1,0,1,1,0,0,0,1,0,0,0,25.999999999999975,12
1415,0,1,0,1,1,0,0,0,0,1,1,1,28.3496847246698,7
1414,0,1,0,1,1,0,0,0,0,1,1,0,28.06617281469389,8
1413,0,1,0,1,1,0,0,0,0,1,0,1,28.06617281469389,8
1412,0,1,0,1,1,0,0,0,0,1,0,0,25.999999999999975,12
1411,0,1,0,1,1,0,0,0,0,0,1,1,28.066312460573904,8
1410,0,1,0,1,1,0,0,0,0,0,1,0,25.999999999999975,12
1409,0,1,0,1,1,0,0,0,0,0,0,1,25.999999999999975,12
1408,0,1,0,1,1,0,0,0,0,0,0,0,22.999999999999975,12
1407,0,1,0,1,0,1,1,1,1,1,1,1,21.999999999999975,1
1406,0,1,0,1,0,1,1,1,1,1,1,0,24.999999999999975,1
1405,0,1,0,1,0,1,1,1,1,1,0,1,24.999999999999975,1
1404,0,1,0,1,0,1,1,1,1,1,0,0,27.399999999999974,1
1403,0,1,0,1,0,1,1,1,1,0,1,1,24.999999999999975,1
1402,0,1,0,1,0,1,1,1,1,0,1,0,27.399999999999974,1
1401,0,1,0,1,0,1,1,1,1,0,0,1,27.399999999999974,1
1400,0,1,0,1,0,1,1,1,1,0,0,0,28.34285599105941,7
1399,0,1,0,1,0,1,1,1,0,1,1,1,24.999999999999975,1
1398,0,1,0,1,0,1,1,1,0,1,1,0,27.399999999999974,1
1397,0,1,0,1,0,1,1,1,0,1,0,1,27.399999999999974,1
1396,0,1,0,1,0,1,1,1,0,1,0,0,28.343065114070562,7
1395,0,1,0,1,0,1,1,1,0,0,1,1,27.399999999999974,1
1394,0,1,0,1,0,1,1,1,0,0,1,0,28.34312714466291,7
1393,0,1,0,1,0,1,1,1,0,0,0,1,28.34312714466291,7
1392,0,1,0,1,0,1,1,1,0,0,0,0,28.067264761921138,8
1391,0,1,0,1,0,1,1,0,1,1,1,1,24.999999999999975,1
1390,0,1,0,1,0,1,1,0,1,1,1,0,27.399999999999974,1
1389,0,1,0,1,0,1,1,0,1,1,0,1,27.399999999999974,1
1388,0,1,0,1,0,1,1,0,1,1,0,0,28.343583636434815,7
1387,0,1,0,1,0,1,1,0,1,0,1,1,27.399999999999974,1
1386,0,1,0,1,0,1,1,0,1,0,1,0,28.34364283888793,7
1385,0,1,0,1,0,1,1,0,1,0,0,1,28.34364283888793,7
1384,0,1,0,1,0,1,1,0,1,0,0,0,28.067548755360345,8
1383,0,1,0,1,0,1,1,0,0,1,1,1,27.399999999999974,1
1382,0,1,0,1,0,1,1,0,0,1,1,0,28.343809994792416,7
